da-feng-qi-xi-yun-fei-yang,大风起兮云飞扬,73
da-feng-shi,大丰市,674
da-feng-shou,大丰收,2588
da-feng-xian,大丰县,55
da-fen-qi,达芬奇,2411
da-fo-si,大佛寺,908
da-fu,大副,37509
da-fu,答复,4570
da-fu,大幅,4347
da-fu-bai-long-jing,大佛白龙井,14
da-fu-cun,大福村,22
da-fu-guo,大福果,13
da-fu-hao,大富豪,23198
da-fu-lai-guo-ba-cai,大福来锅巴菜,64
da-fu-pi,大腹皮,28
da-fu-pian-pian,大腹便便,614
da-fu-shou-ju,大副收据,359
da-fu-yuan,大福源,21
da-gai,搭盖,45837
da-gai,大概,2044
da-gai,大盖,52
da-gan,大干,16164
da-gang,大纲,9227
da-gang,大港,2770
da-gang,大冈,74
da-gang-cun,大港村,29
da-gao,打糕,2422
da-gao-ping-miao-zu-xiang,大高坪苗族乡,24
da-ga-xiang,达嘎乡,12
da-ge,大哥,3780
da-ge,大格,97
da-ge-li-shen,达格利什,50
da-gen-dui,大根堆,1362
da-geng,打更,29305
da-ge-zhao-mian,打个照面,146
da-gong,打拱,47026
da-gong,打工,4050
da-gong-gao-cheng,大功告成,1648
da-gong-men,大宫门,44
da-gong-qiao,大公桥,25
da-gong-wu-si,大公无私,1005
da-gong-zuo-yi,打躬作揖,28
da-gou,打钩,54733
da-gou,大沟,543
da-gu,大姑,27685
da-gu,打鼓,23310
da-gu,大鼓,16197
da-gua,打卦,45838
da-gua,大褂,16318
da-guai,打拐,42157
da-guan,达观,30151
da-guan,大观,19874
da-guan,大关,10039
da-guan-bei,大关北,46
da-guang-gao-su,大广高速,2151
da-guang-lu,大光路,296
da-guan-gui-ren,达官贵人,807
da-guan-lu-kou,大关路口,15
da-guan-nan-yuan,大关南苑,18
da-guan-ren,大官人,112
da-guan-shan,大观山,16
da-guan-xian-huan,达官显宦,21
da-guan-xiao-qu,大关小区,78
da-guan-ying,达官营,44
da-guan-yuan,大观园,3414
da-guan-yuan,大关苑,16
da-guan-zhuang,大官庄,19
da-gu-bang,大骨棒,173
da-gu-bei-lu,大沽北路,12
da-gu-dao-xiang,大古道巷,18
da-gu-he,大沽河,407
da-gui,打鬼,47322
da-gui-mo-ji-cheng-dian-lu-ce-shi,大规模集成电路测试,38
da-gu-ji,大骨鸡,475
da-gu-jie-bing,大骨节病,285
da-gu-ling,打鼓岭,180
da-gu-lu,大沽路,113
da-gu-nan-lu,大沽南路,52
da-guo,大过,45841
da-guo-cun,大郭村,67
da-gu-qiao,大沽桥,11
da-gu-quan-xiang,打鼓泉乡,13
da-gu-shan,大孤山,178
da-hai,大海,3949
da-hai-lao-zhen,大海捞针,2053
da-han,大寒,44638
da-han,打鼾,34160
da-han,大汉,13060
da-han-da-jiao,大喊大叫,43
da-hang,打夯,49043
da-hang-qing,大行情,22
da-han-ji,大韩继,20
da-han-xi,大汉溪,50
da-han-xian,大汗腺,54
da-hao,大号,24222
da-hao,大好,6216
da-hao,达濠,44
da-hao-he-shan,大好河山,1390
da-ha-qian,打哈欠,698
da-he,大河,19257
da-he-bang,大河蚌,88
da-he-cun,大河村,213
da-he-cun,大禾村,14
da-he-di,达赫迪,16
da-he-fu-zi,大和抚子,26
da-hei,打黑,15871
da-hei-shan,大黑山,96
da-hei-shi,大黑石,17
da-he-kou,大河口,247
da-he-lu,大河路,117
da-he-mao,大贺茂,171
da-he-miao-zu-xiang,大河苗族乡,16
da-he-nan,大河南,64
da-heng,打横,51323
da-heng,大亨,34449
da-heng,大横,22
da-he-ping-xiang,大合坪乡,44
da-he-yi-sheng,大喝一声,833
da-hong,大红,9211
da-hong-da-lv,大红大绿,171
da-hong-da-zi,大红大紫,1090
da-hong-liu-xia-xiang,大红柳峡乡,24
da-hong-men,大红门,1489
da-hong-men-dong-qiao,大红门东桥,12
da-hong-men-fu-zhuang-cheng,大红门服装城,28
da-hong-men-qiao,大红门桥,97
da-hong-pao,大红袍,15862
da-hong-wen-feng-die,大红纹凤蝶,21
da-hu,打呼,49044
da-hu,大户,4961
da-hu,大湖,2971
da-hu,达浒,59
da-hua,打滑,40113
da-hua,搭话,24041
da-hua,大话,23057
da-hua,答话,12526
da-hua,大华,1259
da-hua,大化,487
da-hua-er-lu,大华二路,31
da-hua-gu-fen,大华股份,47
da-hua-jin-xiu-hua-cheng,大华锦绣华城,140
da-hua-ji-tuan,大化集团,46
da-hua-lu,大华路,58
da-huan,大环,281
da-huang,打晃,50518
da-hua-nong,大华农,45
da-hua-san-lu,大华三路,46
da-hua-shan,大华山,59
da-hua-she-ji,大话设计,95
da-hua-xian,大化县,192
da-hua-xiang,大花乡,12
da-hua-xin-cun,大华新村,16
da-hua-yi-lu,大华一路,20
da-hua-yin-hang,大华银行,104
da-hua-yi-yuan,大化医院,11
da-hua-yuan,大花园,999
da-hu-chi-cang-bao-gao-zhi-du,大户持仓报告制度,165
da-hu-cun,大湖村,35
da-hui,大会,906
da-hui-chang,大灰厂,103
da-hui-chang-xi-zhan,大灰厂西站,11
da-hui-si,大慧寺,29
da-hui-tang,大会堂,52908
da-hui-xiang-quan,大茴香醛,18
da-hu-li,大湖里,23
da-hun,打诨,42662
da-huo,打火,38443
da-huo,搭伙,36115
da-huo-bu-jie,大惑不解,637
da-huo-luo-wan,大活络丸,18
da-huo-quan-sheng,大获全胜,1931
da-hu-shan-lu,打虎山路,86
da-hu-tong,大胡同,80
da-hu-xiao-jiao,大呼小叫,210
da-hu-yu,大湖鱼,48
dai-ai-lian,戴爱莲,42
dai-an-lan,戴安澜,308
dai-an-na,戴安娜,2819
dai-ban,待办,54190
dai-ban,带班,36272
dai-ban,呆板,19362
dai-ban,代办,14464
dai-ba-zhou-zi,带把肘子,91
dai-ben,呆笨,49401
dai-bi,代笔,33091
dai-bian-ma-shu-ju,待编码数据,36
dai-biao,代表,263
dai-bing,带兵,13966
dai-bu,代步,40543
dai-bu,逮捕,4980
dai-bu-chong,待补充,1440
dai-can-shu,带参数,20188
dai-cao,带操,55164
dai-cha,待查,48301
dai-chan,待产,52668
dai-chang,代偿,37684
dai-cheng,待承,55165
dai-cheng,代称,42405
dai-cheng,大城,3758
dai-cheng-bao,大城堡,31
dai-chi,呆痴,49047
dai-ci,代词,37514
dai-dai-hua,玳玳花,644
dai-dai-xiang-chuan,代代相传,4237
dai-dao-an,岱道庵,41
dai-dao-chong-yang-ri,待到重阳日,14
dai-dao-shan-hua-lan-man-shi,待到山花烂漫时,61
dai-dao-xue-hua-shi,待到雪化时,19
dai-dian,带电,23859
dai-ding,待定,43857
dai-ding,岱顶,39
dai-dong,带动,2396
dai-du,歹毒,37512
dai-dui,带队,9567
dai-duo,怠惰,46418
dai-er,戴尔,2551
dai-fa,待发,21703
dai-fang,贷方,49758
dai-fang,带方,34
dai-fen-lei,待分类,1064
dai-fu,大夫,24162
dai-fu,戴夫,888
dai-fu-hao,带符号,3785
dai-gang,待岗,24555
dai-gao-le,戴高乐,3090
dai-gao-mao-zi,戴高帽子,51
dai-geng,代耕,44365
dai-ge-zhuang,戴戈庄,17
dai-gong,怠工,34450
dai-gou,代沟,39480
dai-gou,代购,33741
dai-guan,代管,20937
dai-hao,代号,16051
dai-hao,戴浩,39
dai-he-lu,带河路,15
dai-hua,带话,46417
dai-huan,带环,61
dai-huang,大黄,2415
dai-huang-cun,大黄村,41
dai-huang-feng,大黄蜂,18504
dai-huang-shan,大黄山,370
dai-huang-shan-kuang,大黄山矿,11
dai-hua-shu,带花树,86
dai-ji,待机,26807
dai-jia,代价,3845
dai-jia,代家,65
dai-jia-cun,戴家村,39
dai-jia-er-gu,待价而沽,835
dai-jia-han-shu,代价函数,1942
dai-jian,待建,47029
dai-jiang-cao-tang,带江草堂,18
dai-jiao-qian,戴娇倩,66
dai-jia-xiang,戴家巷,55
dai-jie-jue,待解决,967
dai-jin,代金,39679
dai-jin,带劲,27517
dai-jin,殆尽,15599
dai-jin,戴进,18
dai-ji-tao,戴季陶,135
dai-jun,带菌,48300
dai-jun,戴军,586
dai-jun-zhe,带菌者,248
dai-kao,待考,49049
dai-ke,代课,26518
dai-ke,待客,20686
dai-kou-dai-jiao,代扣代缴,21824
dai-kuan,贷款,157760
dai-kuan-qi-zha,贷款欺诈,214
dai-kuan-ren,贷款人,2059
dai-kuan-su-lv,带宽速率,62
dai-kuan-zhan-qi,贷款展期,1469
dai-kuan-zha-pian-zui,贷款诈骗罪,1326
dai-lao,代劳,26380
dai-lei,带累,42663
dai-li,代理,4229
dai-li,戴笠,217
dai-li-chuan-zhi,代理传值,120
dai-li-chu-kou-he-tong,代理出口合同,46
dai-li-fang-di-chan-mai-mai,代理房地产买卖,35
dai-li-fang-di-chan-zhuan-rang,代理房地产转让,11
dai-li-fang-fa,代理方法,11359
dai-li-fu-wu,代理服务,1823
dai-li-fu-wu-qi,代理服务器,13898
dai-li-ge,戴笠鸽,95
dai-li-jiao-ben,代理脚本,64
dai-li-kong-gao,代理控告,59
dai-li-lei,代理类,9507
dai-li-mo-shi,代理模式,9022
dai-ling,带领,1949
dai-li-ren,代理人,25320
dai-li-shang,代理商,11918
dai-li-she-ji-mo-shi,代理设计模式,574
dai-li-shou-fu-kuan-xiang,代理收付款项,2900
dai-li-xie-yi,代理协议,19482
dai-li-xin,黛力新,11
dai-li-xi-wei,代理席位,34
dai-li-zhi,代理制,590
dai-lu,带路,22148
dai-lv-mao-zi,戴绿帽子,146
dai-ma,代码,17441
dai-ma-bei-fen,代码备份,120
dai-ma-bian-huan,代码变换,87
dai-ma-bian-ji-qi,代码编辑器,2719
dai-ma-bian-xie,代码编写,8984
dai-ma-biao,代码表,656
dai-ma-bu-ju,代码布局,720
dai-ma-bu-quan,代码补全,2087
dai-ma-cang-ku,代码仓库,2279
dai-ma-ce-shi,代码测试,3362
dai-ma-da-quan-2,代码大全2,151
dai-ma-da-quan,代码大全,1692
dai-ma-duan,代码段,23996
dai-ma-feng-ge,代码风格,746
dai-ma-fen-xi,代码分析,8297
dai-ma-fen-xiang,代码分享,896
dai-ma-fu-gai-lv,代码覆盖率,972
dai-ma-fu-yong,代码复用,3301
dai-ma-gao-liang,代码高亮,1069
dai-ma-ge-shi-hua,代码格式化,234
dai-ma-gong-ju,代码工具,221
dai-ma-gong-ju-lei,代码工具类,12
dai-ma-guan-li,代码管理,2041
dai-ma-guan-li-gong-ju,代码管理工具,557
dai-ma-gui-fan,代码规范,3426
dai-ma-hun-xiao,代码混淆,2153
dai-mai,带脉,32
dai-ma-jian-cha,代码检查,1936
dai-ma-jian-zhuang-xing,代码健壮性,217
dai-ma-jie-gou,代码结构,7628
dai-ma-ji-lu,代码记录,364
dai-ma-ji-qiao,代码技巧,103
dai-ma-ji-shu,代码技术,145
dai-ma-ku,代码库,8828
dai-ma-kuai,代码块,37184
dai-ma-kuo-chong,代码扩充,18
dai-ma-lei,代码类,2125
dai-ma-mu-ban,代码模板,1099
dai-man,怠慢,18197
dai-ma-neng-li,代码能力,869
dai-mao,玳瑁,26320
dai-mao,瑇瑁,72
dai-ma-pian,代码片,1594
dai-ma-pian-duan,代码片段,16916
dai-ma-pian-duan-ku,代码片段库,88
dai-ma-ping-shen,代码评审,470
dai-ma-qian-ming,代码签名,823
dai-ma-qu,代码区,3571
dai-ma-she-ji,代码设计,2723
dai-ma-shen-cha,代码审查,1333
dai-ma-sheng-cheng,代码生成,8430
dai-ma-sheng-cheng-cheng-xu,代码生成程序,23
dai-ma-sheng-cheng-qi,代码生成器,2114
dai-ma-shen-ji,代码审计,177
dai-ma-shi-li,代码示例,17318
dai-ma-shi-li,代码实例,3888
dai-ma-shi-xian,代码实现,40429
dai-ma-tiao-shi,代码调试,1501
dai-ma-ti-shi,代码提示,4453
dai-ma-tong-ji,代码统计,115
dai-ma-tuo-guan,代码托管,2012
dai-ma-xing-shu,代码行数,1897
dai-ma-yi-dong,代码移动,448
dai-ma-yin-cang-lei,代码隐藏类,69
dai-ma-yin-cang-wen-jian,代码隐藏文件,84
dai-ma-you-hua,代码优化,4867
dai-ma-you-hua-ji-qiao,代码优化技巧,50
dai-ma-yue-du,代码阅读,1331
dai-ma-zheng-jie,代码整洁,504
dai-ma-zheng-li,代码整理,801
dai-ma-zhi-liang,代码质量,5296
dai-ma-zhong-gou,代码重构,1901
dai-ma-zhong-yong,代码重用,3392
dai-ma-zhuan-huan-qi,代码转换器,27
dai-ma-zhu-shi,代码注释,6894
dai-ma-zi-dong-bu-quan,代码自动补全,570
dai-ma-zou-cha,代码走查,353
dai-mei-shan,黛眉山,21
dai-mi,黛咪,15
dai-miao,岱庙,112
dai-ming,待命,17841
dai-ming-shuo,戴明说,13
dai-ming-zhuang-tai,待命状态,180
dai-mu-lei,戴姆勒,23939
dai-mu-lei-ke-lai-si-lei,戴姆勒克莱斯勒,1672
dai-nian,歹念,51760
dai-pai-xu,待排序,6480
dai-pao,代庖,36271
dai-pei,代培,46707
dai-pei-ni,戴佩妮,101
dai-peng-fei,戴鹏飞,11
dai-pi,待批,43629
dai-pi-huang-niu-rou,带皮黄牛肉,37
dai-pin,待聘,52189
dai-qian,戴谦,33
dai-quan-bing-cha-ji,带权并查集,375
dai-qun,代群,49
dai-ren,歹人,37513
dai-ren,待人,13763
dai-ren-jie-wu,待人接物,1212
dai-ren-shou-guo,代人受过,204
dai-rong,戴荣,12
dai-rui,戴睿,98
dai-ruo-mu-ji,呆若木鸡,267
dai-sha,呆傻,41898
dai-shan,代善,15
dai-shan-xian-zheng-fu,岱山县政府,11
dai-sheng,戴胜,53181
dai-shou,代售,35042
dai-shu,袋鼠,28704
dai-shu,代数,22203
dai-shu-fen-xi,代数分析,43
dai-shu-lun,戴叔伦,13
dai-shu-shu-ju-lei-xing,代数数据类型,35
dai-ti,代替,3380
dai-tou,带头,3685
dai-tou,埭头,38
dai-tou-cun,埭头村,18
dai-tou-dai-nao,呆头呆脑,101
dai-tou-zuo-yong,带头作用,2325
dai-tu,歹徒,7164
dai-wai-shu-ju,带外数据,1333
dai-wang,大王,15947
dai-wang-cun,大王村,111
dai-wang-jia-xiang,大王家巷,15
dai-wang-ling,大王岭,20
dai-wang-shu,戴望舒,138
dai-wang-zhuang,大王庄,54
dai-wei,戴维,11952
dai-wei,代为,11585
dai-wei-gei-fu,代为给付,20
dai-wei-qing-chang,代为清偿,1033
dai-wei-qing-chang,代位清偿,81
dai-wei-qiu-chang-quan,代位求偿权,1584
dai-wei-quan,代位权,5023
dai-wei-quan-su-song,代位权诉讼,1134
dai-wei-quan-zhi-du,代位权制度,237
dai-wei-si,戴维斯,5321
dai-wei-xun,戴维逊,17
dai-wei-zhi-xing,代位执行,186
dai-wu-qing-chang,代物清偿,100
dai-xi,戴熙,11
dai-xia-bing,带下病,30
dai-xian-huang-jiu,代县黄酒,22
dai-xiao,戴孝,46419
dai-xiao,代销,20938
dai-xiao-bing,呆小病,14
dai-xie,代谢,11639
dai-xie-mei,代谢酶,55
dai-xie-wen-luan,代谢紊乱,629
dai-xie-wen-shu,代写文书,60
dai-xie-xing-gu-bing,代谢性骨病,26
dai-xie-xing-jian-zhong-du,代谢性碱中毒,12
dai-xie-xing-ji-bing,代谢性疾病,574
dai-xie-xing-suan-zhong-du,代谢性酸中毒,95
dai-xie-zhang-ai,代谢障碍,233
dai-xie-zong-he-zheng,代谢综合征,311
dai-xi-he-mo-li-si-lun-chong-tu-fa,戴西和莫里斯论冲突法,13
dai-xin,歹心,42160
dai-xin,带薪,26443
dai-xing,代行,25548
dai-xing,带型,34
dai-xin-zuo-lao,带薪坐牢,11
dai-xiu-gai,待修改,435
dai-xu,待续,48302
dai-xue-feng,戴学峰,20
dai-ya-suo,带压缩,207
dai-ye,待业,18391
dai-yi,歹意,43390
dai-yi-jiao,带一脚,81
dai-yong,代用,29512
dai-yong,代勇,38
dai-you,带有,2951
dai-yu,带鱼,29406
dai-yu,待遇,3074
dai-yue-he-chu-gui,带月荷锄归,26
dai-yun,戴云,73
dai-yun-shan,戴云山,39
dai-zhang,呆账,28811
dai-zhen,戴震,68
dai-zhi,代职,40755
dai-zhi,呆滞,19274
dai-zhi-xing,代执行,547
dai-zhuang,袋装,32735
dai-zhuang,带状,2096
dai-zhuang,戴庄,59
dai-zhuang-di-tu,带状地图,14
dai-zhuang-pao-zhen,带状疱疹,470
dai-zi,呆子,21190
dai-zi,带子,15872
dai-zi,袋子,13507
dai-zi-gui-zhong,待字闺中,360
dai-zi-shang-chao,带子上朝,123
dai-zong-fang,岱宗坊,54
dai-zong-fu-ru-he,岱宗夫如何,11
dai-zu,傣族,1878
dai-zui-li-gong,戴罪立功,262
da-ji,大忌,31611
da-ji,大吉,27102
da-ji,大计,8870
da-ji,打击,1249
da-jia,大驾,27599
da-jia,打架,7630
da-jia,打假,5775
da-jia,大家,216
da-jia-feng-fan,大家风范,406
da-jia-gui-xiu,大家闺秀,562
da-jia-jie-she,打家劫舍,130
da-jian,搭肩,53664
da-jian,打尖,34603
da-jian,大件,21568
da-jian,搭建,8318
da-jian-bo-ke,搭建博客,241
da-jian-fu-wu-qi,搭建服务器,779
da-jiang,大江,16120
da-jiang,大将,10495
da-jiang,大奖,8627
da-jiang,大降,260
da-jiang-cun,大江村,23
da-jiang-dong-qu,大江东去,391
da-jiang-feng-du,大将风度,80
da-jiang-gong-si,大江公司,11
da-jiang-hu-tong,大江胡同,65
da-jiang-li,大江里,26
da-jiang-lu,大江路,13
da-jiang-nan-bei,大江南北,6408
da-jian-huan-jing,搭建环境,2660
da-jian-kai-fa-huan-jing,搭建开发环境,1299
da-jian-ma-tou,大件码头,46
da-jian-shan,大尖山,72
da-jian-wang-zhan,搭建网站,445
da-jian-xiang,打尖乡,32
da-jiao,打搅,22002
da-jiao-ting-qiao,大郊亭桥,246
da-jiao-ting-qiao-dong,大郊亭桥东,15
da-jiao-ting-qiao-nan,大郊亭桥南,21
da-jiao-ting-qiao-xi,大郊亭桥西,19
da-jia-wa,大家洼,31
da-ji-bao-fu,打击报复,5679
da-ji-da-li,大吉大利,620
da-jie,打结,42159
da-jie,搭界,36969
da-jie,打劫,31724
da-jie,大节,26440
da-jie,大捷,21945
da-jie,大姐,5270
da-jie,大街,4125
da-jie-jie,大结节,28
da-jie-xiao-xiang,大街小巷,16354
da-ji-fang,大机房,12
da-ji-kua-guo-you-zu-zhi-fan-zui-gong-yue,打击跨国有组织犯罪公约,440
da-jin,打紧,32363
da-jin,大襟,30905
da-jing,大井,428
da-jing,大径,95
da-jing-guo,大京果,19
da-jing-ji-guan-si,打经济官司,42
da-jing-lu,大经路,120
da-jing-mai,大静脉,42
da-jing-men,大境门,98
da-jing-shan,大镜山,24
da-jing-shi-se,大惊失色,1195
da-jing-xiang,大井巷,54
da-jing-xiao-guai,大惊小怪,3700
da-jing-zao,大京枣,36
da-jin-si-hu-tong,大金丝胡同,13
da-jin-zhang,打金章,23
da-jin-zhong-lu,大金钟路,91
da-ji-tou,大基头,16
da-jiu,搭救,26517
da-jiu-jia,大救驾,839
da-jiu-jia,大救架,24
da-ji-xiang,大漈乡,18
da-ji-zou-si-ling-dao-xiao-zu,打击走私领导小组,95
da-ju,大举,12150
da-ju,大局,2878
da-ju,大巨,44
da-juan,答卷,12552
da-jue-si,大觉寺,233
da-ju-jin-gong,大举进攻,599
da-jun,大军,4265
da-jun-shan,大军山,19
da-ka,打卡,48295
da-ka,大卡,42880
da-kai,大楷,55619
da-kai,打开,1284
da-kai-bian-ji-qi,打开编辑器,890
da-kai-cai-dan,打开菜单,2491
da-kai-cheng-xu,打开程序,2314
da-kai-da-he,大开大合,351
da-kai-dui-hua-kuang,打开对话框,1234
da-kai-fang-shi,打开方式,4246
da-kai-tian-chuang-shuo-liang-hua,打开天窗说亮话,218
da-kai-wen-jian,打开文件,30600
da-kai-yan-jie,大开眼界,5006
da-kai-you-jian-cai-dan,打开右键菜单,59
da-kai-zhu-ye,打开主页,202
da-kao,大考,29729
da-ke,大课,36785
da-ke,搭客,35637
da-keng-cun,大坑村,33
da-keng-kou,大坑口,37
da-ke-ning,达克宁,52
da-kou,搭扣,52184
da-kua,打垮,26319
da-kuai-duo-yi,大快朵颐,2090
da-kuai-ren-xin,大快人心,1761
da-kuan,大款,14552
da-kuang,大鵟,107
da-ku-lian-xiang,大库联乡,14
da-kuo-hao,大括号,15412
da-la,打蜡,43137
da-la,耷拉,16966
da-lan,大栏,45
da-lang,大塱,13
da-lang-kan-xiang,达浪坎乡,15
da-lang-tao-sha,大浪淘沙,1753
da-lang-zhen,大崀镇,13
da-lao,大牢,33739
da-lao,打捞,10920
da-le,大乐,2901
da-lei,打擂,43626
da-lei,打雷,27348
da-li,答礼,35950
da-li,打理,34161
da-li,搭理,23165
da-li,大力,1270
da-li,达理,35
da-li,达礼,18
da-lian,大殓,45539
da-lian,褡裢,35331
da-lian-da-xue,大连大学,180
da-liang,大梁,19273
da-liang,打量,6565
da-liang,大良,1911
da-liang,大量,966
da-lian-gang,大连港,7559
da-liang-pei-yang,大量培养,92
da-liang-zi,大梁子,25
da-lian-huo-che-zhan,大连火车站,119
da-lian-jiao-tong-da-xue,大连交通大学,112
da-lian-jie-dao,搭连街道,12
da-lian-lu,大连路,545
da-lian-min-zu-xue-yuan,大连民族学院,77
da-lian-shi,大连市,7993
da-lian-shi-cheng-zhen-fang-wu-quan-shu-deng-ji-guan-li-ban-fa,大连市城镇房屋权属登记管理办法,11
da-lian-wan,大连湾,273
da-lian-wan-mu-li,大连湾牡蛎,46
da-lian-xi-lu,大连西路,112
da-liao,大料,50519
da-liao,大寮,175
da-li-bu,大力补,27
da-li-bu-ci-xiao-rang,大礼不辞小让,19
da-li-cun,大李村,52
da-li-cun,大里村,22
da-li-dai-ba-zhou-zi,大荔带把肘子,16
da-lie,打猎,18644
da-li-er-kuai,大理饵块,34
da-li-jia-cheng,大利嘉城,31
da-lin-da-ma-ha-yu,大鳞大麻哈鱼,17
da-ling,大龄,20267
da-ling,大岭,361
da-ling,大陵,26
da-ling-shan,大岭山,1600
da-ling-shan-lin-chang,大岭山林场,37
da-ling-xue,大陵穴,11
da-lin-ji-shu,大林姬鼠,35
da-lin-zi,大林子,12
da-li-ru-shan,大理乳扇,44
da-li-san-dao-cha,大理三道茶,68
da-li-sha-guo-yu,大理砂锅鱼,111
da-li-shi,大理市,1044
da-li-shi-dan-gao,大理石蛋糕,162
da-li-shi-zhi-shi-dan-gao,大理石芝士蛋糕,11
da-li-tang,大礼堂,5524
da-liu,大溜,50913
da-liu,大流,294
da-liu-shu,大柳树,241
da-liu-ta-zhen,大柳塔镇,134
da-liu-zhuang-cun,大刘庄村,15
da-li-xue-li,大理雪梨,98
da-li-zhou,大理州,1678
da-long,大笼,52
da-lou,大楼,4581
da-lu,大陆,145538
da-lu,大路,10016
da-lu,达路,7841
da-lu-dian,大鲁店,13
da-lu-fa,大陆法,14984
da-lu-fa-guo-jia-min-fa-dian-yan-jiu,大陆法国家民法典研究,20
da-lu-fa-xi,大陆法系,11740
da-lu-fa-xi-xing-fa,大陆法系刑法,103
da-lu-hua-chi,达鲁花赤,788
da-lu-jia-gong-yue,大陆架公约,98
da-lu-jie,大路街,17
da-lu-ju-min-fu-tai-wan-di-qu-lv-you-ling-dui-ren-yuan-guan-li-ban-fa,大陆居民赴台湾地区旅游领队人员管理办法,81
da-lu-ju-min-yu-tai-wan-ju-min-hun-yin-deng-ji-guan-li-zan-xing-ban-fa,大陆居民与台湾居民婚姻登记管理暂行办法,18
da-lu-kou,大路口,667
da-lu-mian,大卤面,211
da-luo-shui-gou,打落水狗,124
da-lu-qi-che-ju-le-bu,大陆汽车俱乐部,667
da-lu-xia,大路下,25
da-lve,大略,17332
da-ma,大麻,25811
da-ma,大妈,6429
da-ma,达马,16
da-ma-hua,大麻花,1673
da-ma-hu-yan,打马虎眼,381
da-mai,大麦,24112
da-mai-cha-yin-liao,大麦茶饮料,33
da-mai-dao,大麦岛,30
da-ma-lu,大马路,2863
da-mang,大忙,23983
da-mao,大茅,55
da-mao,大茂,50
da-mao-shou-xu,大贸手续,519
da-ma-qiu,大麻球,13
da-ma-tou,大码头,438
da-ma-tuo-fa,达马托法,166
da-mei,大媒,46414
da-mei-ge,大梅格,29
da-men,大门,2137
da-men-bu-chu-er-men-bu-mai,大门不出二门不迈,60
da-meng-chu-xing,大梦初醒,135
da-men-kou,大门口,13653
da-mi,大米,7774
da-mi-ai-ta,达米埃塔,36
da-mian-bai,大面白,26
da-mian-bao,大面包,2566
da-mian-e-zhi-bi,大面额纸币,114
da-mian-zhen,大面镇,68
da-miao,大庙,919
da-miao-cun,大庙村,48
da-miao-shan,大庙山,12
da-ming,大名,12685
da-ming,大明,1458
da-ming,大铭,78
da-ming-cheng,大名城,119
da-ming-ding-ding,大名鼎鼎,3537
da-ming-gong-jian-cai-jia-ju-cheng,大明宫建材家居城,39
da-ming-gong-jian-cai-shi-chang,大明宫建材市场,61
da-ming-lu,达明路,18
da-miu-bu-ran,大谬不然,53
da-mo,打磨,19919
da-mo,大漠,12649
da-mo,大摩,316
da-mo-chang,打磨厂,26
da-mo-da-yang,大模大样,210
da-mo-gu-yan-zhi,大漠孤烟直,119
da-mo-ni,大模拟,173
da-mo-pao-guang-she-bei,打磨抛光设备,18
da-mu-cang-hu-tong,大木仓胡同,73
da-mu-qiao,大木桥,46
da-mu-qiao-lu,大木桥路,176
da-mu-zhi,大拇指,15539
da-mu-zhi-fa-ze,大拇指法则,13
da-na,大拿,45541
dan-ai-lu-yu-mei,但爱鲈鱼美,17
da-nan,大难,20804
da-nan-bu-si,大难不死,991
da-nan-gou,大南沟,20
da-nan-gou-cun,大南沟村,277
da-nan-jie,大南街,170
da-nan-lin-tou,大难临头,371
da-nan-lu,大南路,271
da-nan-men,大南门,480
dan-an-suan-xin,蛋氨酸锌,157
dan-an-yang-hua-mei,单胺氧化酶,28
da-nao,打闹,28808
da-nao,大脑,24157
da-nao-ban-qiu,大脑半球,245
da-nao-pi-zhi,大脑皮质,145
dan-ba,丹巴,482
dan-bai,单摆,53182
dan-bai,蛋白,8532
dan-bai-fen,蛋白粉,736
dan-bai-hun-he-yin-liao,蛋白混合饮料,1183
dan-bai-ji-mei,蛋白激酶,36
dan-bai-mei,蛋白酶,310
dan-bai-mei-yi-zhi-ji,蛋白酶抑制剂,28
dan-bai-niao,蛋白尿,386
dan-bai-shui-jie-mei,蛋白水解酶,15
dan-bai-tang,蛋白糖,778
dan-bai-zhi,蛋白质,14062
dan-bai-zhi-fen,蛋白质粉,188
dan-bai-zhi-he-cheng,蛋白质合成,144
dan-bai-zhi-ying-yang-bu-liang,蛋白质营养不良,11
dan-ba-lu,丹巴路,60
dan-bang,单帮,54191
dan-ban-ji-suan-ji,单板计算机,29
dan-bao,担保,4162
dan-bao-fa,担保法,382
dan-bao-fei,担保费,735
dan-bao-jin,担保金,374
dan-bao-pin,担保品,11
dan-bao-ren,担保人,3049
dan-bao-wu-quan-zhi-du,担保物权制度,445
dan-bei,单被,54192
dan-bei-bu-jian-jiu-zhou-tong,但悲不见九州同,14
dan-bei-xing,单倍型,33
dan-bi,单币,47
dan-bian,单边,10154
dan-biao-cha-xun,单表查询,1262
dan-bi-ka,单币卡,14
dan-bing,单兵,27920
dan-bo,淡泊,21297
dan-bo,单薄,13665
dan-bo,淡薄,10516
dan-bo,单播,2920
dan-bo-ming-zhi,淡泊明志,210
dan-bo-yi-ming-zhi,淡泊以明志,52
dan-bu-cao-zuo,单步操作,80
dan-chan,单产,13436
dan-chang,弹唱,1782
dan-che,单车,23058
dan-chen,诞辰,6635
dan-cheng,担承,44943
dan-cheng,单程,34027
dan-cheng,郸城,481
dan-chu,淡出,24272
dan-chuan,单传,41434
dan-chu-cai-dan,弹出菜单,6131
dan-chu-ceng,弹出层,1058
